name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Santa Barbara, CA",2023-04-13,62.1,45.3,54.2,62.1,42.2,53.9,45.7,73.5,0,0,0,,0,0,23,11.3,102.2,1009.4,26.7,9.9,250.5,21.5,8,10,2023-04-13T06:30:04,2023-04-13T19:29:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,SE317,72376293244,KIZA,72392793110,KOXR"
"Santa Barbara, CA",2023-04-14,62.8,45.7,54.5,62.8,45.7,54.5,45.3,71.4,0,0,0,,0,0,11.4,9.9,242.4,1014,46.5,9.7,194.9,17,7,10,2023-04-14T06:28:48,2023-04-14T19:29:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-15,63.4,46.1,55.4,63.4,46.1,55.4,47.7,76,0,0,0,,0,0,17.2,11.6,246.1,1018.7,2.3,9.8,273.5,23.6,9,10,2023-04-15T06:27:32,2023-04-15T19:30:43,0.84,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-16,63.5,48.5,56,63.5,48.5,56,50.9,83.3,0,0,0,,0,0,19.7,10.6,116.2,1018.2,42.1,8.1,263.5,22.7,9,10,2023-04-16T06:26:16,2023-04-16T19:31:30,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-17,61,47.8,55.5,61,47,55.4,49.6,81,0,0,0,,0,0,23,9.8,124.8,1014.6,51.3,8.5,93.6,8.1,4,10,2023-04-17T06:25:02,2023-04-17T19:32:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-18,66.3,47.6,56.9,66.3,46.3,56.8,42.4,59.4,0,0,0,rain,0,0,31,20.6,283.5,1014.7,9.3,9.9,301.4,25.9,9,10,2023-04-18T06:23:48,2023-04-18T19:33:04,0.95,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-19,66.7,47.7,59.2,66.7,46,59.1,36.7,44.4,0,0,0,,0,0,24.2,14.2,350.2,1017.3,0,9.9,310.2,26.7,9,10,2023-04-19T06:22:35,2023-04-19T19:33:51,0,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-20,73.7,46.8,60.4,73.7,45.5,60.3,42.1,55.6,0,0,0,,0,0,24.2,10.1,220.1,1019.6,0,9.6,298.3,25.8,9,10,2023-04-20T06:21:22,2023-04-20T19:34:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-21,79.2,49.8,63.3,79.2,49.3,63.3,46.9,59.6,0,0,0,,0,0,17.2,12.5,233.2,1018.2,0,9.5,308.3,26.6,9,10,2023-04-21T06:20:10,2023-04-21T19:35:25,0.05,Clear,Clear conditions throughout the day.,clear-day,"72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-22,74.4,52.8,63.1,74.4,52.8,63.1,53.5,72.2,0,0,0,rain,0,0,16.1,9.8,158.4,1011,0.2,9.4,285.6,24.7,8,10,2023-04-22T06:19:00,2023-04-22T19:36:12,0.08,Clear,Clear conditions throughout the day.,clear-day,"72392523190,KSBA,SBVC1,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-23,66.1,53.4,60,66.1,53.4,60,53.9,80.5,0,0,0,rain,0,0,15,11.6,146.1,1009.1,4.8,8.2,304.7,26.5,9,10,2023-04-23T06:17:50,2023-04-23T19:37:00,0.12,Clear,Clear conditions throughout the day.,clear-day,"72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-24,64.5,52.8,58.1,64.5,52.8,58.1,52.6,82.5,0,0,0,rain,0,0,20.8,9.3,142,1011.7,26.4,7.9,264.8,22.9,9,10,2023-04-24T06:16:40,2023-04-24T19:37:47,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-25,64.3,52.5,57.8,64.3,52.5,57.8,51.7,80.7,0,0,0,,0,0,11.4,11.2,214.2,1012.7,54.9,7.2,249.1,21.7,9,10,2023-04-25T06:15:32,2023-04-25T19:38:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-26,60.5,52.6,55.4,60.5,52.6,55.4,51.8,88.1,0,0,0,rain,0,0,11.4,10.6,234.5,1014.7,91.7,4.1,274.4,23.6,9,10,2023-04-26T06:14:25,2023-04-26T19:39:22,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-27,63.5,51.5,55.3,63.5,51.5,55.3,51.7,88.2,0,0,0,rain,0,0,15,11.2,238.8,1013.9,87.7,3.3,276.4,24,9,10,2023-04-27T06:13:18,2023-04-27T19:40:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-04-28,61.5,52.6,55.3,61.5,52.6,55.3,51.7,87.8,0,0,0,rain,0,0,15,10.4,225.1,1014.9,90.2,4.9,240.5,20.8,9,10,2023-04-28T06:12:13,2023-04-28T19:40:57,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-29,61.3,52.6,56,61.3,52.6,56,52.2,87.2,0,0,0,rain,0,0,15,9.4,194.6,1016,80.2,5.8,239,20.7,9,10,2023-04-29T06:11:08,2023-04-29T19:41:44,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-04-30,62.2,53.5,56.4,62.2,53.5,56.4,52.2,86,0,0,0,rain,0,0,17.2,10,159.1,1012.9,70.9,7.2,169.9,14.7,7,10,2023-04-30T06:10:05,2023-04-30T19:42:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-05-01,67.1,48.1,57.3,67.1,47,57.2,45,65.3,0,0,0,rain,0,0,31.1,20.4,271.3,1010.6,53.4,9.9,206.5,17.8,8,10,2023-05-01T06:09:03,2023-05-01T19:43:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
